School_ID,SCHOOL,Total,year,the_geom,Address,Zip,Lat,Long,GeoNetwork,COMMAREA,race,percent,SEHS
400175,CAMELOT - EXCEL WOODLAWN ,231,2019,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Other,0.433,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,254,2016,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,White,0.4,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,254,2016,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Black,96.5,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,254,2016,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Latinx,2.8,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,254,2016,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Asian,0,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,254,2016,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Other,0.39,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,219,2017,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,White,0.5,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,219,2017,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Black,95.9,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,219,2017,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Latinx,3.2,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,219,2017,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Asian,0,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,219,2017,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Other,0.457,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,252,2020,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,White,0.8,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,252,2020,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Black,77,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,252,2020,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Latinx,19.4,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,252,2020,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Asian,0,Other CPS
400175,CAMELOT - EXCEL WOODLAWN ,252,2020,POINT (-87.55648708381439 41.75974863887013),7530 S South Shore Dr,60649,41.759749,-87.556487,9,WOODLAWN,Other,2.7808,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,104,2020,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,White,1,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,104,2020,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Black,78.8,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,104,2020,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Latinx,20.2,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,104,2020,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Asian,0,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,104,2020,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Other,0,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,197,2016,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,White,0,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,197,2016,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Black,88.8,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,197,2016,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Latinx,5.6,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,197,2016,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Asian,0,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,197,2016,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Other,5.581,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,124,2019,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,White,0.8,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,124,2019,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Black,82.3,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,124,2019,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Latinx,15.3,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,124,2019,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Asian,0,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,124,2019,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Other,1.61,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,190,2017,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,White,0,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,190,2017,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Black,87.9,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,190,2017,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Latinx,9.5,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,190,2017,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Asian,0,Other CPS
400176,CAMELOT - EXCEL SOUTHWEST ,190,2017,POINT (-87.69073009144797 41.765928920283464),7014 S Washtenaw Ave,60629,41.765929,-87.69073,11,AUBURN GRESHAM,Other,2.6323,Other CPS
609674,CHICAGO VOCATIONAL ,965,2013,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0,Other CPS
609674,CHICAGO VOCATIONAL ,965,2013,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,97.5,Other CPS
609674,CHICAGO VOCATIONAL ,965,2013,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,1.5,Other CPS
609674,CHICAGO VOCATIONAL ,965,2013,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0,Other CPS
609674,CHICAGO VOCATIONAL ,965,2013,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,1,Other CPS
609674,CHICAGO VOCATIONAL ,1106,2011,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0.1,Other CPS
609674,CHICAGO VOCATIONAL ,1106,2011,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,98.3,Other CPS
609674,CHICAGO VOCATIONAL ,1106,2011,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,1,Other CPS
609674,CHICAGO VOCATIONAL ,1106,2011,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0,Other CPS
609674,CHICAGO VOCATIONAL ,1106,2011,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,0.7,Other CPS
609674,CHICAGO VOCATIONAL ,894,2019,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0.3,Other CPS
609674,CHICAGO VOCATIONAL ,894,2019,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,96.9,Other CPS
609674,CHICAGO VOCATIONAL ,894,2019,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,2.2,Other CPS
609674,CHICAGO VOCATIONAL ,894,2019,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0.112,Other CPS
609674,CHICAGO VOCATIONAL ,894,2019,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,0.4519,Other CPS
609674,CHICAGO VOCATIONAL ,827,2012,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0,Other CPS
609674,CHICAGO VOCATIONAL ,827,2012,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,98.1,Other CPS
609674,CHICAGO VOCATIONAL ,827,2012,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,1.2,Other CPS
609674,CHICAGO VOCATIONAL ,827,2012,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0,Other CPS
609674,CHICAGO VOCATIONAL ,827,2012,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,0.6,Other CPS
609674,CHICAGO VOCATIONAL ,990,2014,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0,Other CPS
609674,CHICAGO VOCATIONAL ,990,2014,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,98.4,Other CPS
609674,CHICAGO VOCATIONAL ,990,2014,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,1.2,Other CPS
609674,CHICAGO VOCATIONAL ,990,2014,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0,Other CPS
609674,CHICAGO VOCATIONAL ,990,2014,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,0.4,Other CPS
609674,CHICAGO VOCATIONAL ,978,2016,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0,Other CPS
609674,CHICAGO VOCATIONAL ,978,2016,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,97.8,Other CPS
609674,CHICAGO VOCATIONAL ,978,2016,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,1.5,Other CPS
609674,CHICAGO VOCATIONAL ,978,2016,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0,Other CPS
609674,CHICAGO VOCATIONAL ,978,2016,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,0.7165,Other CPS
609674,CHICAGO VOCATIONAL ,766,2020,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0.3,Other CPS
609674,CHICAGO VOCATIONAL ,766,2020,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,96.5,Other CPS
609674,CHICAGO VOCATIONAL ,766,2020,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,2.1,Other CPS
609674,CHICAGO VOCATIONAL ,766,2020,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0.131,Other CPS
609674,CHICAGO VOCATIONAL ,766,2020,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,1.0425,Other CPS
609674,CHICAGO VOCATIONAL ,923,2017,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0,Other CPS
609674,CHICAGO VOCATIONAL ,923,2017,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,97,Other CPS
609674,CHICAGO VOCATIONAL ,923,2017,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,2.5,Other CPS
609674,CHICAGO VOCATIONAL ,923,2017,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0,Other CPS
609674,CHICAGO VOCATIONAL ,923,2017,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,0.5383,Other CPS
609674,CHICAGO VOCATIONAL ,953,2015,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,White,0,Other CPS
609674,CHICAGO VOCATIONAL ,953,2015,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Black,98,Other CPS
609674,CHICAGO VOCATIONAL ,953,2015,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Latinx,1.3,Other CPS
609674,CHICAGO VOCATIONAL ,953,2015,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Asian,0,Other CPS
609674,CHICAGO VOCATIONAL ,953,2015,POINT (-87.57326751564459 41.737173933540554),2100 E 87th St,60617,41.737174,-87.573268,12,AVALON PARK,Other,0.7349,Other CPS
609676,DUNBAR ,1507,2011,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.1,Other CPS
609676,DUNBAR ,1507,2011,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,97.9,Other CPS
609676,DUNBAR ,1507,2011,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,1.1,Other CPS
609676,DUNBAR ,1507,2011,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0.1,Other CPS
609676,DUNBAR ,1507,2011,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,0.8,Other CPS
609676,DUNBAR ,320,2019,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.6,Other CPS
609676,DUNBAR ,320,2019,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,95,Other CPS
609676,DUNBAR ,320,2019,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,4.1,Other CPS
609676,DUNBAR ,320,2019,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0,Other CPS
609676,DUNBAR ,320,2019,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,0.313,Other CPS
609676,DUNBAR ,761,2016,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.4,Other CPS
609676,DUNBAR ,761,2016,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,97.8,Other CPS
609676,DUNBAR ,761,2016,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,1.4,Other CPS
609676,DUNBAR ,761,2016,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0.131,Other CPS
609676,DUNBAR ,761,2016,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,0.2614,Other CPS
609676,DUNBAR ,1034,2015,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.2,Other CPS
609676,DUNBAR ,1034,2015,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,97.7,Other CPS
609676,DUNBAR ,1034,2015,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,1.4,Other CPS
609676,DUNBAR ,1034,2015,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0.097,Other CPS
609676,DUNBAR ,1034,2015,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,0.6767,Other CPS
609676,DUNBAR ,1328,2013,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.1,Other CPS
609676,DUNBAR ,1328,2013,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,98,Other CPS
609676,DUNBAR ,1328,2013,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,1.1,Other CPS
609676,DUNBAR ,1328,2013,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0.2,Other CPS
609676,DUNBAR ,1328,2013,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,0.6,Other CPS
609676,DUNBAR ,1462,2012,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.1,Other CPS
609676,DUNBAR ,1462,2012,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,97.8,Other CPS
609676,DUNBAR ,1462,2012,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,1.1,Other CPS
609676,DUNBAR ,1462,2012,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0.1,Other CPS
609676,DUNBAR ,1462,2012,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,1,Other CPS
609676,DUNBAR ,1188,2014,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.2,Other CPS
609676,DUNBAR ,1188,2014,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,98.2,Other CPS
609676,DUNBAR ,1188,2014,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,0.9,Other CPS
609676,DUNBAR ,1188,2014,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0.2,Other CPS
609676,DUNBAR ,1188,2014,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,0.5,Other CPS
609676,DUNBAR ,346,2020,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.3,Other CPS
609676,DUNBAR ,346,2020,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,95.1,Other CPS
609676,DUNBAR ,346,2020,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,4,Other CPS
609676,DUNBAR ,346,2020,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0,Other CPS
609676,DUNBAR ,346,2020,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,0.579,Other CPS
609676,DUNBAR ,561,2017,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,White,0.4,Other CPS
609676,DUNBAR ,561,2017,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Black,97.5,Other CPS
609676,DUNBAR ,561,2017,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Latinx,2.1,Other CPS
609676,DUNBAR ,561,2017,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Asian,0,Other CPS
609676,DUNBAR ,561,2017,POINT (-87.61763743510639 41.8402255713266),3000 S King Dr,60616,41.840226,-87.617637,9,DOUGLAS,Other,0,Other CPS
609678,JONES ,1124,2014,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,White,28.8,SEHS
609678,JONES ,1124,2014,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Black,21,SEHS
609678,JONES ,1124,2014,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Latinx,31,SEHS
609678,JONES ,1124,2014,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Asian,9.5,SEHS
609678,JONES ,1124,2014,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Other,9.7,SEHS
609678,JONES ,1916,2019,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,White,39.2,SEHS
609678,JONES ,1916,2019,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Black,12,SEHS
609678,JONES ,1916,2019,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Latinx,29.4,SEHS
609678,JONES ,1916,2019,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Asian,14.301,SEHS
609678,JONES ,1916,2019,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Other,5.1637,SEHS
609678,JONES ,1432,2015,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,White,30.4,SEHS
609678,JONES ,1432,2015,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Black,19.3,SEHS
609678,JONES ,1432,2015,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Latinx,29.7,SEHS
609678,JONES ,1432,2015,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Asian,10.684,SEHS
609678,JONES ,1432,2015,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Other,9.9135,SEHS
609678,JONES ,1970,2020,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,White,36.9,SEHS
609678,JONES ,1970,2020,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Black,11.7,SEHS
609678,JONES ,1970,2020,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Latinx,28.1,SEHS
609678,JONES ,1970,2020,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Asian,13.959,SEHS
609678,JONES ,1970,2020,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Other,9.2842,SEHS
609678,JONES ,1670,2016,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,White,33.9,SEHS
609678,JONES ,1670,2016,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Black,16.6,SEHS
609678,JONES ,1670,2016,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Latinx,29.6,SEHS
609678,JONES ,1670,2016,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Asian,11.677,SEHS
609678,JONES ,1670,2016,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Other,8.1992,SEHS
609678,JONES ,871,2012,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,White,27.1,SEHS
609678,JONES ,871,2012,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Black,24.8,SEHS
609678,JONES ,871,2012,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Latinx,31.9,SEHS
609678,JONES ,871,2012,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Asian,10.6,SEHS
609678,JONES ,871,2012,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Other,5.6,SEHS
609678,JONES ,1819,2017,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,White,35.8,SEHS
609678,JONES ,1819,2017,POINT (-87.6276753224599 41.87306592278668),700 S State St,60605,41.873066,-87.627675,6,LOOP,Black,15.4,SEHS
